-1.039984	0.750451
0.940565	-1.951035
-1.302180	0.127840
-0.316243	-0.016801
-0.853044	0.879398
0.777792	0.066031
1.127241	0.467509
-0.859292	0.368751
-0.958883	0.878450
-0.049926	-0.184862
-0.680930	1.222541
-0.154529	-0.428328
-0.352134	0.532309
0.365444	0.412733
0.430821	2.141648
-0.406415	-0.512243
-0.813773	0.615979
1.128972	-0.113947
-0.840156	-0.824481
0.650593	0.743254
0.543154	-0.665510
0.232161	0.116686
0.218689	0.871429
0.223596	0.678914
0.067579	0.289119
0.631288	-1.457156
-0.319671	-0.470373
-0.638878	-0.275142
1.494941	-0.865831
0.968278	-1.682870
-0.334885	0.162753
0.586222	0.711227
0.793347	-0.348725
-0.462352	0.857976
2.808696	1.724314
1.866713	2.080548
3.497161	3.142426
3.690485	2.572747
3.158540	3.625590
2.690653	3.456775
2.338074	2.636946
2.618262	1.804160
3.486972	2.530598
3.012494	3.480747
3.446531	3.665385
2.901515	2.576702
2.920282	1.312666
1.552888	1.677300
2.002753	3.399774
2.094521	2.621837
4.299228	2.643736
3.737516	2.066382
2.794562	2.049978
2.660967	3.840308
1.272680	3.434424
3.237736	2.405850
1.553942	3.072130
2.470507	3.232676
3.021852	4.601779
2.760644	1.976503
3.179276	3.219997
4.359188	3.835111
3.356871	4.463303
1.811237	2.360248
2.073424	2.610190
1.623314	3.635151
2.777777	1.529194
-1.015579	3.313514
0.838127	4.996731
2.913862	3.414409
-0.989538	0.867954
0.267711	2.187059
-0.415357	2.387903
-0.140791	4.065980
0.157049	2.841365
-1.035654	1.325317
-0.486308	2.946217
1.767930	3.130275
0.982740	2.500704
-1.184944	2.034883
-0.725226	5.128470
-0.821387	3.838489
-0.902927	3.931573
0.384951	2.843362
-0.040763	2.345212
0.446072	2.545017
-1.225606	1.722062
0.172588	4.579091
0.159992	2.881362
0.285826	4.306002
0.219383	2.589073
1.106289	3.428756
1.535756	3.183234
-1.224469	1.631841
1.650928	4.723666
-0.179519	2.616813
1.461444	1.892954
-0.894727	3.643327
-0.394605	2.994878
-0.163443	3.337575
